StateCode,Division,YearMonth,PCP,TAVG,PDSI,PHDI,ZNDX,PMDI,CDD,HDD,SP01,SP02,SP03,SP06,SP09,SP12,SP24,TMIN,TMAX
105,0,198502,0.46,17.3,-0.62,1.46,-0.93,0.53,0,1287,-1.78,-2.29,-1.4,-0.4,-0.46,-0.15,0.05,6.1,28.5
105,0,198503,1.21,32.7,-0.59,1.28,-0.1,0.28,2,911,0.2,-0.75,-1.61,-0.21,-0.9,-0.17,-0.16,20.6,44.7
105,0,198504,1.41,46.7,-1.19,-1.19,-1.99,-1.19,5,489,-0.6,-0.48,-0.99,-1.21,-0.88,-0.92,-0.09,32.8,60.5
105,0,198505,2.34,57,-1.69,-1.69,-1.87,-1.69,55,244,-0.28,-0.58,-0.52,-1.07,-0.69,-0.73,-0.18,42.6,71.3
105,0,198506,1.77,60.2,-2.38,-2.38,-2.59,-2.38,76,155,-1.44,-1.21,-1.31,-1.67,-1.18,-1.49,-0.56,46.1,74.3
105,0,198507,1.62,70.4,-2.98,-2.98,-2.53,-2.98,225,28,-0.52,-1.44,-1.28,-1.51,-1.6,-1.42,-0.75,55.2,85.7
105,0,198508,2.34,63.8,0.32,-2.36,0.95,-1.91,106,96,1.09,0.26,-0.76,-0.88,-1.21,-0.95,-0.53,50.1,77.5
105,0,198509,2.64,52.2,1.39,-1.01,3.31,0.82,24,319,1.49,1.68,1.1,-0.25,-0.64,-0.36,-0.23,41.3,63.1
105,0,198510,1.32,43.6,1.58,-0.57,1,1.55,1,592,0.19,1.18,1.47,-0.06,-0.38,-0.6,-0.25,31,56.2
105,0,198511,1.48,17,2.04,2.04,1.88,2.04,0,1338,1.24,0.84,1.49,0.38,0.02,-0.3,-0.3,8.1,25.9
105,0,198512,0.62,15.9,1.7,1.7,-0.4,1.45,0,1515,-0.72,0.54,0.46,1.08,-0.12,-0.44,-0.33,5.8,26.1
105,0,198601,0.65,25.8,1.38,1.38,-0.43,0.87,1,1177,-0.69,-1.03,0.19,1.34,-0.02,-0.32,-0.27,16,35.6
105,0,198602,1.45,20,2.01,2.01,2.31,2.01,0,1215,2.37,1.09,0.45,1.44,0.49,0.11,-0.04,10.5,29.5
105,0,198603,0.98,39.4,1.25,1.25,-1.66,0.41,4,770,-0.51,1.18,0.56,0.69,1.17,0.02,-0.12,27.8,51
105,0,198604,3,42.7,2.11,2.11,2.97,2.11,2,589,2.03,1.62,2.46,1.87,2.21,0.72,-0.13,30.9,54.4
105,0,198605,2.76,53,2.24,2.24,1.04,2.24,33,320,0.2,1.2,1,1.08,1.63,0.96,0.13,40.1,66
105,0,198606,2.78,65.8,1.83,1.83,-0.55,1.52,164,74,-0.13,-0.02,0.8,0.9,0.96,1.41,-0.12,52.1,79.5
105,0,198607,2.49,67.3,2.42,2.42,2.35,2.42,221,62,0.76,0.29,0.28,1.2,1.15,1.68,0.15,53.5,81
105,0,198608,1.59,66.1,2.4,2.4,0.68,2.4,121,66,-0.2,0.39,0.14,0.7,0.76,1.32,0.2,51.4,80.8
105,0,198609,3.51,53.2,4.1,4.1,5.85,4.1,45,282,2.36,1.77,1.76,1.61,1.75,1.71,0.91,43,63.4
105,0,198610,1.34,45.8,4.09,4.09,1.23,4.09,1,544,0.22,1.94,1.57,1.11,1.78,1.8,0.81,33.6,58
105,0,198611,1.27,27.8,4.34,4.34,2.02,4.34,0,1061,0.79,0.59,2.02,1.46,1.57,1.66,0.94,17.4,38.1
105,0,198612,0.26,24.9,3.65,3.65,-0.74,3.31,0,1210,-2.29,-0.5,-0.26,1.37,1.38,1.49,0.72,14.3,35.5
105,0,198701,0.44,23.6,3.16,3.16,-0.33,2.64,0,1244,-1.76,-3.09,-1.13,0.91,0.72,1.36,0.72,13,34.2
105,0,198702,0.98,29.9,3.34,3.34,1.5,3.33,0,930,0.84,-0.58,-1.87,1.2,0.9,1.15,0.85,19.7,40.2
105,0,198703,2.24,32,4.57,4.57,4.73,4.57,0,943,2.76,2.72,1.59,0.72,1.73,1.64,1.11,22.3,41.8
105,0,198704,0.57,48.9,-1.04,3.06,-3.13,1.81,6,449,-2.24,-0.17,0.1,-0.72,0.88,0.73,0.91,33.7,64
105,0,198705,3.28,57.5,-0.75,2.93,0.56,1.87,68,223,0.74,-0.48,0.47,-0.27,1.17,1.02,1.17,44.7,70.2
105,0,198706,1.8,65.1,-1.64,1.66,-2.9,-0.45,164,84,-1.39,-0.39,-1.2,-0.59,-0.66,0.5,1.21,50.6,79.6
105,0,198707,3.16,68.8,-0.83,2.13,1.93,0.75,242,46,1.52,0.03,0.41,0.38,-0.05,0.79,1.68,55.3,82.3
105,0,198708,2.15,63.6,-0.23,2.42,1.52,1.54,118,94,0.79,1.63,0.33,0.48,0.01,1,1.58,50.1,77.1
105,0,198709,1.02,57.9,-0.66,1.72,-1.35,0.41,45,204,-0.78,-0.04,0.9,-0.32,0.08,-0.04,1.15,42.6,73.3
105,0,198710,0.33,44.3,-1.28,0.85,-2.08,-1.02,0,617,-2.11,-1.78,-0.98,-0.21,-0.18,-0.54,0.86,29.3,59.2
