StateCode,Division,YearMonth,PCP,TAVG,PDSI,PHDI,ZNDX,PMDI,CDD,HDD,SP01,SP02,SP03,SP06,SP09,SP12,SP24,TMIN,TMAX
41,0,201006,2.78,82.7,2.13,2.13,0.07,1.59,547,0,0.04,-0.52,-0.23,0.45,0.87,1.05,0.37,71.1,94.2
41,0,201007,5.12,81.4,3.16,3.16,3.76,3.16,555,0,2.1,1.38,0.7,0.93,0.88,1.31,0.76,71.8,90.9
41,0,201008,1.28,84.4,-0.47,2.37,-1.4,1.75,650,0,-0.96,1.07,0.75,0.4,0.83,1.24,0.31,71.7,97.1
41,0,201009,4.31,77.7,-0.02,2.52,1.18,2.32,421,0,1.02,0.28,1.35,0.69,1.01,1.28,0.5,66.2,89.2
41,0,201010,0.76,67.2,-0.78,1.5,-2.28,0.34,158,42,-1.37,-0.09,-0.52,0.04,0.41,0.48,0.26,52.3,82
41,0,201011,1.04,56.6,-1.25,0.8,-1.65,-0.98,42,213,-0.65,-1.44,-0.42,0.1,0.02,0.47,0.24,42.3,70.9
41,0,201012,0.73,49.2,-1.84,-1.84,-2.16,-1.84,10,426,-1.15,-1.15,-1.59,-0.15,-0.26,0.18,0.26,35.4,63.1
41,0,201101,1.55,45,-1.96,-1.96,-0.93,-1.96,9,559,0.18,-0.69,-0.91,-0.96,-0.41,0,0.42,31.7,58.2
41,0,201102,0.65,48.7,-2.5,-2.5,-2.21,-2.5,12,383,-1.15,-0.61,-1.08,-0.92,-0.37,-0.38,0.45,34.5,62.9
41,0,201103,0.27,61.8,-3.39,-3.39,-3.45,-3.39,101,146,-1.97,-1.95,-1.32,-1.77,-0.72,-0.73,0.21,47.5,76.2
41,0,201104,0.7,70.3,-4.47,-4.47,-4.3,-4.47,219,17,-2.02,-3.09,-3.09,-1.83,-1.79,-1.16,-0.13,54.9,85.7
41,0,201105,1.56,74.1,-5.39,-5.39,-4.14,-5.39,317,4,-1.51,-2.35,-3.09,-2.53,-1.82,-1.28,-0.22,60.3,87.8
41,0,201106,0.98,85.2,-6.56,-6.56,-5.17,-6.56,601,0,-1.7,-2.27,-2.81,-3.02,-2.4,-1.65,-0.35,71.4,99
41,0,201107,0.74,87,-7.32,-7.32,-4.32,-7.32,696,0,-1.86,-2.25,-2.68,-3.09,-2.88,-2.62,-0.69,74.2,99.7
41,0,201108,0.74,88.2,-7.86,-7.86,-3.87,-7.86,750,0,-1.96,-2.31,-2.54,-3.09,-3.09,-2.49,-0.82,74.7,101.6
41,0,201109,1.14,77.9,-8.05,-8.05,-3.01,-8.05,444,1,-1.43,-2.09,-2.28,-3.09,-3.09,-3.03,-1.34,63.1,92.6
41,0,201110,2.23,66.9,-7.39,-7.39,-0.49,-7.39,160,43,-0.04,-0.99,-1.52,-2.67,-3.09,-3.09,-1.77,52.8,81.1
41,0,201111,1.28,56.9,-7.08,-7.08,-1.35,-7.08,50,205,-0.37,-0.32,-1.09,-2.28,-3.09,-3.09,-1.72,43.5,70.3
41,0,201112,2.86,46.1,-5.91,-5.91,1.31,-5.38,8,473,1.14,0.42,0.18,-1.46,-2.41,-2.75,-1.39,36.5,55.7
41,0,201201,2.27,50.5,-5.17,-5.17,0.39,-4.45,31,387,0.91,1.32,0.68,-0.69,-1.8,-2.49,-1.46,36.5,64.4
41,0,201202,2.29,51.8,-4.4,-4.4,0.73,-3.38,25,306,0.91,1.1,1.38,0.01,-1.28,-2.15,-1.56,40.6,62.9
41,0,201203,3.07,63.2,-3.54,-3.54,1.22,-2.06,130,112,1.46,1.53,1.48,0.86,-0.49,-1.47,-1.46,50.8,75.6
41,0,201204,1.27,70.3,-3.77,-3.77,-1.8,-2.9,208,18,-0.9,0.38,0.63,0.73,-0.3,-1.37,-1.76,56.6,83.9
41,0,201205,2.88,75.5,-3.84,-3.84,-1.38,-3.38,362,1,-0.2,-0.75,0.09,0.81,-0.02,-1.07,-1.76,63.3,87.7
41,0,201206,1.86,82.4,-4.15,-4.15,-2.1,-4.15,524,0,-0.74,-0.7,-1.04,0.2,0.13,-0.86,-1.99,69.6,95.1
41,0,201207,2.7,83.4,-3.95,-3.95,-0.68,-3.95,586,0,0.37,-0.36,-0.47,0.05,0.32,-0.41,-2.45,71.6,95.1
41,0,201208,1.84,83.7,-4.02,-4.02,-1.44,-4.02,608,0,-0.27,-0.06,-0.56,-0.33,0.36,-0.21,-2.23,71,96.4
41,0,201209,3.95,76.6,-3.32,-3.32,0.87,-2.92,400,1,0.79,0.38,0.38,-0.46,0.33,0.27,-2.25,64.1,89.2
41,0,201210,0.69,65.9,-3.71,-3.71,-2.22,-3.71,146,58,-1.47,-0.3,-0.47,-0.7,-0.29,0.01,-2.12,53.2,78.5
41,0,201211,0.31,59,-4.39,-4.39,-3.17,-4.39,55,180,-1.83,-2.2,-0.95,-1.03,-0.81,-0.17,-2.15,44.6,73.4
41,0,201212,0.97,51.1,-4.61,-4.61,-2.04,-4.61,21,352,-0.76,-1.56,-1.92,-1,-1.32,-0.54,-1.81,37.5,64.7
41,0,201301,2.46,47.9,-4.08,-4.08,0.18,-3.95,19,450,1.08,0.2,-0.68,-0.78,-0.91,-0.54,-1.79,36.4,59.4
41,0,201302,1.21,51.7,-4.14,-4.14,-1.43,-4.14,28,309,-0.36,0.52,-0.02,-0.75,-0.92,-0.76,-1.8,38.4,64.9
41,0,201303,0.66,57.3,-4.32,-4.32,-1.82,-4.32,45,247,-1.32,-1.1,-0.21,-1.35,-0.96,-1.28,-1.82,42.6,71.9
41,0,201304,1.77,63,-4.2,-4.2,-0.98,-4.2,75,96,-0.29,-1,-1.01,-1.02,-1.12,-1.19,-1.78,48.9,77.1
41,0,201305,2.42,72.5,-4.49,-4.49,-2.18,-4.49,261,6,-0.6,-0.73,-1.19,-0.81,-1.13,-1.26,-1.75,59.8,85.2
41,0,201306,2.33,81.8,-4.85,-4.85,-2.47,-4.85,522,0,-0.32,-0.69,-0.79,-0.66,-1.39,-1.13,-1.56,69.7,94
41,0,201307,3.1,81.3,-4.4,-4.4,-0.16,-4.4,546,0,0.7,0.13,-0.28,-0.77,-0.89,-0.98,-1.15,69.9,92.7
41,0,201308,1.41,83.3,-4.67,-4.67,-2.16,-4.67,601,0,-0.78,-0.08,-0.35,-0.99,-0.78,-1.03,-1.01,70.8,95.8
41,0,201309,4.05,78.2,-3.96,-3.96,0.7,-3.63,458,0,0.86,0.21,0.41,-0.28,-0.31,-1.02,-0.63,66.3,90.2
41,0,201310,3.31,66.7,-3.26,-3.26,0.85,-2.57,167,46,0.61,0.88,0.43,0.07,-0.35,-0.55,-0.48,54.2,79.1
41,0,201311,1.94,52.9,-2.77,-2.77,0.47,-1.86,19,309,0.26,0.51,0.81,0.34,-0.23,-0.24,-0.41,41.5,64.3
41,0,201312,1.36,44.9,-2.6,-2.6,-0.33,-1.78,4,554,-0.24,-0.08,0.27,0.42,-0.1,-0.16,-0.5,32.9,56.7
41,0,201401,0.37,44.5,-2.94,-2.94,-1.84,-2.71,6,580,-1.57,-1.17,-0.72,-0.1,-0.3,-0.62,-0.75,30,59
41,0,201402,0.73,48.4,-3.21,-3.21,-1.7,-3.21,10,417,-1.03,-1.69,-1.41,-0.08,-0.28,-0.71,-0.97,35.7,61.1
41,0,201403,1.11,54.8,-3.1,-3.1,-0.67,-3.1,27,300,-0.67,-1.13,-1.48,-0.58,-0.3,-0.64,-1.27,40.7,68.9
41,0,201404,0.98,65.4,-3.49,-3.49,-2.14,-3.49,115,58,-1.37,-1.38,-1.67,-1.31,-0.77,-0.82,-1.38,51.7,79.1
41,0,201405,4.1,72.1,-3.08,-3.08,0.18,-2.95,246,6,0.68,-0.18,-0.4,-1.12,-0.32,-0.45,-1.25,59,85.1
41,0,201406,3.01,80.6,-3.15,-3.15,-1.18,-3.15,484,0,0.21,0.53,-0.08,-0.86,-0.51,-0.28,-1.08,69.8,91.4
41,0,201407,2.58,81.7,-3.03,-3.03,-0.61,-3.03,542,0,0.27,0.22,0.51,-0.43,-0.66,-0.34,-1.09,70.3,93.1
41,0,201408,1.73,82.6,-3.21,-3.21,-1.46,-3.21,587,0,-0.39,-0.21,-0.12,-0.36,-0.88,-0.29,-1.08,70.6,94.7
41,0,201409,3.59,76.4,-2.73,-2.73,0.44,-2.49,408,1,0.56,0.13,0.12,-0.02,-0.62,-0.39,-1.19,66.2,86.6
41,0,201410,1.76,69.6,-2.93,-2.93,-1.44,-2.93,227,21,-0.38,0.04,-0.22,0.11,-0.51,-0.7,-1.01,56.4,82.8
41,0,201411,2.83,51.5,0.59,-2.04,1.77,-1.24,13,341,0.94,0.22,0.41,0.16,-0.07,-0.54,-0.66,39.5,63.6
41,0,201412,1.22,50.7,0.22,-2.13,-0.92,-1.68,17,368,-0.41,0.37,-0.04,-0.01,-0.08,-0.56,-0.51,40.9,60.5
41,0,201501,2.67,44,0.74,-1.37,1.62,-0.23,6,584,1.27,0.52,0.83,0.3,0.45,-0.13,-0.5,33.3,54.6
41,0,201502,1.09,48.3,0.51,-1.38,-0.46,-0.42,7,431,-0.52,0.58,0.17,0.32,0.18,-0.05,-0.52,36.2,60.3
41,0,201503,3.47,56.2,1.48,1.48,3.06,1.48,41,250,1.81,0.98,1.29,0.6,0.59,0.39,-0.15,45,67.4
41,0,201504,3.96,66.6,2.2,2.2,2.61,2.2,157,42,1.33,1.72,1.38,1.38,0.92,1.02,0.15,55,78.1
41,0,201505,9.05,71.7,4.74,4.74,8.31,4.74,284,8,3.09,3,2.95,2.47,2.16,1.92,1.07,61.4,82
41,0,201506,3.72,79.3,5.13,5.13,2.62,5.13,465,0,0.71,2.67,2.73,2.51,2.1,1.94,1.26,68.6,90
41,0,201507,1.85,83.3,5.15,5.15,1.67,5.15,598,0,-0.43,0.21,2.34,2.26,2.12,1.68,1.09,72,94.6
41,0,201508,1.43,83.3,4.18,4.18,-1.33,3.63,601,0,-0.75,-0.91,-0.27,2.24,1.89,1.63,1.08,70.6,96.1
41,0,201509,1.43,79.3,2.81,2.81,-2.83,1.16,450,0,-1.14,-1.35,-1.31,1.5,1.7,1.31,0.77,66.9,91.6
41,0,201510,6.17,69.3,3.84,3.84,3.97,3.61,221,24,1.87,0.97,0.52,1.98,2.12,2.06,1.15,56.9,81.6
41,0,201511,3.87,57.3,4.62,4.62,3.52,4.62,59,193,1.58,2.17,1.51,1,2.48,2.28,1.46,46.3,68.4
41,0,201512,2.52,51.4,4.84,4.84,2.09,4.84,25,332,0.88,1.56,2.15,1.03,2.38,2.42,1.39,38.7,64.1
