StateCode,Division,YearMonth,    PCP,   TAVG,   PDSI,   PHDI,   ZNDX,   PMDI,    CDD,    HDD,   SP01,   SP02,   SP03,   SP06,   SP09,   SP12,   SP24,   TMIN,   TMAX
102,0,198908,3.8,67.8,-2.73,-2.73,-0.07,-2.7,140,39,0.3,-0.43,-0.76,-1,-1.19,-0.63,-1.66,56.2,79.5
102,0,198909,2.9,58.1,-2.73,-2.73,-0.84,-2.73,16,197,-0.27,-0.01,-0.47,-1.04,-1.25,-0.91,-1.77,45.9,70.2
102,0,198910,1.72,48.3,-2.98,-2.98,-1.58,-2.98,1,478,-0.64,-0.65,-0.36,-0.98,-1.28,-0.93,-1.79,35.7,60.8
102,0,198911,1.31,28.8,-3.38,-3.38,-2.15,-3.38,0,995,-0.57,-0.93,-0.83,-1.14,-1.25,-1.44,-1.86,19.5,38.1
102,0,198912,0.59,9.6,-3.96,-3.96,-2.76,-3.96,0,1627,-1.62,-1.22,-1.31,-1.15,-1.4,-1.53,-1.94,0.4,18.8
102,0,199001,1,24.9,-4.06,-4.06,-1.54,-4.06,0,1151,-0.1,-1.21,-1.11,-0.87,-1.26,-1.49,-1.89,15.6,34.3
102,0,199002,0.95,21.5,-3.86,-3.86,-0.65,-3.86,0,1128,-0.11,-0.31,-1.11,-1.16,-1.37,-1.41,-1.84,10.3,32.7
102,0,199003,2.81,33.8,0.75,-2.71,2.25,-1.77,0,905,1.61,1.27,0.99,-0.6,-0.76,-1.12,-1.6,23.7,43.9
102,0,199004,2.44,45,0.51,-2.59,-0.49,-1.81,0,555,-0.07,0.92,0.75,-0.34,-0.51,-0.96,-1.45,33.1,56.8
102,0,199005,3.94,52.9,1.05,-1.73,1.79,-0.25,13,363,0.47,0.23,0.88,0.25,-0.44,-0.79,-1.12,41.2,64.7
102,0,199006,6.19,66,2.14,2.14,3.6,2.14,110,64,1.72,1.62,1.22,1.55,0.52,0.05,-0.26,54.8,77.1
102,0,199007,3.89,68.6,2.37,2.37,1.33,2.37,164,24,0.41,1.59,1.51,1.65,0.93,0.44,0.07,57.7,79.5
102,0,199008,3.81,67.9,2.36,2.36,0.7,2.36,142,39,0.31,0.44,1.47,1.74,1.21,0.44,-0.06,56.9,78.8
102,0,199009,2.59,61.1,1.77,1.77,-1.03,1.25,41,135,-0.56,-0.2,0.05,0.83,1.12,0.42,-0.31,49.7,72.5
102,0,199010,2.86,46.1,2.08,2.08,1.48,2.08,0,535,0.57,-0.11,0.09,1.07,1.21,0.75,-0.12,34.3,57.8
102,0,199011,1.56,36.8,1.86,1.86,-0.02,1.78,0,770,-0.23,0.23,-0.21,0.85,1.13,0.79,-0.47,26.9,46.7
102,0,199012,1.49,17.9,2.08,2.08,1.23,2.08,0,1312,0.49,0.01,0.35,0.16,0.8,1.07,-0.38,8.7,27.1
102,0,199101,0.76,11.2,1.74,1.74,-0.38,1.5,0,1534,-0.75,-0.19,-0.33,-0.15,0.78,0.95,-0.43,1.6,20.8
102,0,199102,0.64,23.9,1.33,1.33,-0.68,0.72,0,1087,-0.99,-1.28,-0.71,-0.48,0.55,0.86,-0.44,13.7,34
102,0,199103,2.81,33,2.02,2.02,2.48,2.02,0,920,1.61,0.89,0.37,0.43,0.24,0.87,-0.23,22.6,43.4
102,0,199104,4.22,47.4,2.63,2.63,2.46,2.63,0,491,1.77,2.62,1.91,1.17,0.75,1.58,0.22,36.3,58.6
102,0,199105,4.56,60.4,2.74,2.74,1.12,2.74,76,170,1.01,1.82,2.44,1.76,1.04,1.81,0.55,50,70.8
102,0,199106,3.78,69,2.05,2.05,-1.22,1.48,173,30,-0.23,0.48,1.22,1.26,1.26,0.94,0.65,57.7,80.3
102,0,199107,4.07,69.6,2.25,2.25,1.23,2.13,200,17,0.58,0.17,0.7,1.58,1.28,0.98,0.94,58.7,80.4
102,0,199108,2.67,69.1,1.36,1.36,-1.98,0.35,173,25,-0.83,-0.2,-0.37,1.27,0.93,0.59,0.72,57.5,80.8
102,0,199109,3.91,57.6,1.53,1.53,0.93,0.88,18,200,0.56,-0.08,0.22,0.95,1.05,1.06,0.96,46.8,68.5
102,0,199110,3.13,45.9,2,2,1.88,2,2,509,0.83,0.86,0.31,0.63,1.32,1.14,1.33,35.1,56.6
102,0,199111,3.75,26.6,3.3,3.3,4.54,3.3,0,1048,2.07,2.04,1.66,1.01,2.11,1.83,1.78,18.8,34.4
102,0,199112,1.27,22,3.22,3.22,0.77,3.22,0,1238,0.07,1.69,1.68,1.1,1.66,1.78,1.98,13.7,30.4
102,0,199201,0.96,21.3,2.91,2.91,0.08,2.88,0,1288,-0.2,-0.22,1.38,0.91,1.12,1.74,1.95,13.6,29.1
102,0,199202,1,25.8,2.68,2.68,0.2,2.67,0,1044,0.01,-0.29,-0.32,1.37,0.83,1.91,2.09,18.3,33.4
