StateCode,Division,YearMonth,PCP,TAVG,PDSI,PHDI,ZNDX,PMDI,CDD,HDD,SP01,SP02,SP03,SP06,SP09,SP12,SP24,TMIN,TMAX
01,00,190105,5.3,70.6,1.53,1.53,1.16,1.53,176,29,.68,.6,.51,.19,.52,1.02,.65,57.1,84
01,00,190106,3.25,78.8,-.33,1.04,-1,.43,403,0,-.5,.08,.21,.01,.32,.06,.63,66.5,91.1
01,00,190107,3.49,82.4,-1.15,-1.15,-2.56,-1.15,531,0,-1.23,-1.23,-.51,-.29,-.35,-.1,.31,69.8,95.1
01,00,190108,9.12,78.7,1.54,1.54,4.63,1.54,405,0,2.43,1.1,.59,.67,.39,.68,.81,67.8,89.6
01,00,190109,4.49,72.4,1.83,1.83,1.34,1.83,213,14,.51,2.07,1.13,.82,.52,.73,1.16,61.1,83.7
01,00,190110,1.22,62.5,1.4,1.4,-.71,.99,53,150,-.94,-.23,1.2,.44,.29,.18,1.03,48.8,76.2
01,00,190111,1.78,48.7,.79,.79,-1.41,-.35,1,517,-1.22,-1.51,-.74,-.25,.13,-.01,.89,34.7,62.7
01,00,190112,7.49,42.1,1.46,1.46,2.27,1.32,1,745,1.07,.2,-.32,.47,.43,.31,1.2,30.5,53.7
01,00,190201,3.69,43.2,.92,.92,-1.17,.15,5,714,-.66,.39,-.24,.55,.16,.17,1.23,30.9,55.5
01,00,190202,6.93,40.8,1.47,1.47,1.92,1.47,0,710,.92,.23,.78,0,.28,.47,1.11,30.6,50.9
01,00,190203,9.37,55.1,2.13,2.13,2.44,2.13,21,355,1.26,1.46,.97,.45,.94,.83,1.39,44,66.2
01,00,190204,2.36,62.1,-.67,1.24,-2.01,.27,37,147,-1.11,.34,.66,.31,.83,.5,.78,49.3,74.9
01,00,190205,2.52,75.7,-1.46,-1.46,-2.57,-1.46,320,3,-.88,-1.52,-.08,.36,-.14,.11,.78,63.1,88.3
01,00,190206,1.35,81.2,-2.7,-2.7,-4.18,-2.7,463,0,-2.96,-1.85,-2.26,-.55,-.66,-.18,-.12,67.8,94.6
01,00,190207,2.87,83.1,-3.82,-3.82,-4.19,-3.82,548,0,-2.03,-3.09,-2.8,-.75,-.79,-.25,-.29,70.1,96.1
01,00,190208,3.77,82.3,-4.14,-4.14,-2.15,-4.14,519,0,-.32,-1.35,-2.43,-1.34,-.62,-.92,-.24,70,94.6
01,00,190209,4.22,73.6,-3.74,-3.74,-.08,-3.71,247,8,.38,-.01,-.88,-2.11,-.91,-.96,-.2,62.5,84.8
01,00,190210,3.63,63.1,-3.22,-3.22,.4,-2.98,61,134,.56,.53,.22,-1.54,-.6,-.66,-.37,50.6,75.6
01,00,190211,4.11,57.6,-3,-3,-.34,-2.84,20,257,.34,.47,.49,-1.04,-.84,-.33,-.3,45.9,69.2
01,00,190212,5.51,45.3,-2.61,-2.61,.25,-2.29,2,643,.29,.31,.45,-.28,-1.43,-.6,-.22,34.9,55.6
01,00,190301,3.62,43.4,-2.76,-2.76,-1.24,-2.76,4,695,-.71,-.3,-.16,-.05,-1.32,-.58,-.37,33.3,53.5
01,00,190302,10.61,48.2,1.6,-.87,4.81,1.2,4,502,2.32,1.4,1.2,1.16,-.03,-.12,.19,36.8,59.5
01,00,190303,5.62,59.5,1.1,-1.12,-1.02,.45,47,243,-.06,1.44,.93,.91,.36,-.63,.14,50.5,68.4
01,00,190304,2.73,61.1,.46,-1.54,-1.59,-.59,29,162,-.88,-.65,.72,.4,.42,-.59,-.12,48.2,74
01,00,190305,6.25,69.9,1.15,-.64,2.22,1.06,164,28,1.12,.14,.01,.68,.77,-.08,-.04,58.7,81
01,00,190306,4.75,73.7,1.46,1.46,1.29,1.46,243,5,.4,.91,.21,.69,.75,.32,.06,62.2,85.1
01,00,190307,4.39,80.4,-.23,1.09,-.68,.64,462,0,-.46,-.07,.51,.76,.51,.52,.14,68.8,92
01,00,190308,4.57,80.6,-.14,1.03,.18,.61,467,0,.21,-.3,-.06,-.12,.51,.63,-.27,69.4,91.8
01,00,190309,1.58,73.2,-.78,-.78,-1.96,-.78,243,7,-1.26,-.85,-1.01,-.53,.15,.3,-.49,59.8,86.7
01,00,190310,1.95,63.3,-1,-1,-.9,-1,64,130,-.38,-1.2,-.96,-.31,.23,.1,-.41,49.4,77
01,00,190311,2.12,50.6,-1.43,-1.43,-1.58,-1.43,2,452,-.88,-.91,-1.43,-1.19,-.89,-.14,-.39,38.7,62.5
01,00,190312,3.23,40.1,-1.84,-1.84,-1.68,-1.84,0,797,-.93,-1.41,-1.43,-1.75,-1.2,-.44,-.8,27.3,52.8
01,00,190401,4.24,41.1,-1.86,-1.86,-.63,-1.86,3,769,-.32,-.92,-1.26,-1.57,-1.04,-.33,-.74,29.7,52.6
01,00,190402,4.13,48.9,-2,-2,-1.01,-2,6,489,-.45,-.64,-1.1,-2.02,-1.77,-1.37,-1.06,37.6,60.2
01,00,190403,3.78,58.1,-2.58,-2.58,-2.35,-2.58,37,286,-.89,-1.01,-1.08,-1.72,-2,-1.58,-1.56,45.8,70.3
01,00,190404,2.32,60,-2.92,-2.92,-1.8,-2.92,22,200,-1.14,-1.46,-1.42,-1.87,-2.08,-1.71,-1.54,47.3,72.7
01,00,190405,3.05,70.2,-2.96,-2.96,-1.03,-2.96,167,29,-.54,-1.27,-1.55,-1.67,-2.09,-2.08,-1.49,56.2,84.2
01,00,190406,3.22,78.1,-3,-3,-1.04,-3,375,0,-.52,-.79,-1.31,-1.53,-1.91,-2.09,-1.24,64.9,91.3
01,00,190407,5.01,78.6,-2.87,-2.87,-.53,-2.87,405,0,-.05,-.45,-.77,-1.48,-1.84,-2,-1.06,66.6,90.6
01,00,190408,5.81,78.6,-2.09,-2.09,1.43,-1.44,410,0,.92,.44,.05,-1.14,-1.43,-1.9,-.89,67.6,89.6
01,00,190409,1.23,77,-2.86,-2.86,-2.94,-2.86,340,2,-1.57,-.43,-.45,-1.31,-1.57,-1.94,-1.09,63.7,90.3
01,00,190410,.26,64.7,-3.5,-3.5,-2.82,-3.5,79,118,-2.09,-2.47,-1.25,-1.48,-1.91,-2.32,-1.39,49.2,80.1
01,00,190411,3.06,52.1,-3.45,-3.45,-.93,-3.45,4,417,-.21,-1.31,-1.95,-1.38,-2.08,-2.27,-1.45,39.2,64.9
01,00,190412,4.49,45.9,-3.39,-3.39,-.87,-3.39,2,617,-.2,-.41,-1.23,-1.25,-1.78,-2.11,-1.9,34.8,57
01,00,190501,5.62,38.6,-2.78,-2.78,.79,-2.4,2,857,.41,.04,-.18,-.97,-1.29,-1.96,-1.59,27.5,49.8
01,00,190502,7.54,39.1,-1.65,-1.65,2.52,-.23,0,760,1.17,1.08,.66,-.74,-.68,-1.39,-1.87,28.6,49.5
01,00,190503,3.67,59.1,-2.33,-2.33,-2.54,-1.88,45,245,-.94,.07,.18,-.64,-.84,-1.34,-2.04,46.7,71.6
01,00,190504,3.84,63.7,-2.42,-2.42,-1,-2.28,54,111,-.28,-.93,-.16,-.28,-.88,-1.15,-1.89,51.8,75.7
01,00,190505,5.34,74.5,-2,-2,.51,-1.59,281,8,.7,.2,-.43,.05,-.83,-.79,-1.96,63.7,85.4
01,00,190506,5.01,79.4,-1.58,-1.58,.66,-.85,408,0,.52,.7,.33,.27,-.36,-.55,-1.77,67.3,91.4
01,00,190507,4.48,79.8,-1.63,-1.63,-.65,-1.12,431,0,-.4,.06,.35,.03,-.12,-.61,-1.75,68.4,91.1
01,00,190508,5.58,79.5,-1,-1,1.38,.06,430,0,.79,.15,.36,-.2,.15,-.63,-1.63,69,89.9
01,00,190509,2.3,76.2,-1.43,-1.43,-1.59,-.93,316,3,-.72,-.06,-.34,-.05,.04,-.49,-1.56,64.3,88.2
01,00,190510,4.25,63.7,-.84,-.84,1.32,.14,69,126,.83,.08,.38,.46,.17,.04,-1.43,53,74.4
01,00,190511,1.68,55.4,-1.46,-1.46,-2.11,-1.09,11,326,-1.33,-.13,-.5,-.26,-.51,-.13,-1.44,42.7,68
01,00,190512,6.31,42.7,-.96,-.96,1.05,-.13,0,706,.62,-.24,.18,-.17,.03,.12,-1.41,32.8,52.7
01,00,190601,4.82,46.2,-.96,-.96,-.29,-.23,13,617,0,.38,-.28,-.03,.15,.05,-1.3,35.1,57.2
01,00,190602,2.45,45.1,-1.61,-1.61,-2.26,-1.61,2,580,-1.51,-1.12,-.49,-.83,-.56,-.72,-1.48,32,58.1
01,00,190603,8.66,50.9,-.71,-.71,2.22,.5,7,473,1.03,.04,-.05,.03,-.2,-.01,-.97,39.9,61.9
01,00,190604,1.08,64.9,-1.76,-1.76,-3.38,-1.76,68,88,-2.16,-.21,-.88,-.86,-.62,-.39,-1.09,50.7,79.1
01,00,190605,5.06,69.9,-1.47,-1.47,.32,-1.24,164,29,.56,-.92,.06,-.31,-.6,-.43,-.9,57.7,82.1
01,00,190606,3.74,79.1,-1.58,-1.58,-.77,-1.58,404,0,-.17,.17,-.88,-.62,-.47,-.61,-.83,67.1,91.1
01,00,190607,7.79,79.2,.71,-.7,2.13,.47,423,0,1.26,.74,.83,-.16,-.33,-.18,-.6,68.5,89.9
01,00,190608,3.76,80.5,.48,-.79,-.46,.15,462,0,-.33,.72,.43,.21,-.13,-.4,-.76,69.2,91.7
01,00,190609,8.93,78.3,1.9,1.9,4.41,1.9,383,0,2.2,1.77,2,.72,.47,.44,-.09,68.1,88.6
01,00,190610,3.52,60.6,2.31,2.31,1.8,2.31,35,182,.5,1.82,1.59,1.67,.61,.38,.22,48.5,72.6
01,00,190611,2.32,55,-.38,1.69,-1.15,1.11,11,337,-.72,-.16,1.09,1.14,.82,.47,.14,41.3,68.8
01,00,190612,4.05,49.6,-.64,1.22,-.89,.22,6,506,-.43,-.9,-.5,1.03,.26,.19,.2,38.9,60.4
01,00,190701,2.21,53.6,-1.65,-1.65,-3.22,-1.65,39,413,-1.78,-1.44,-1.6,-.06,.42,-.12,-.14,42.2,65.1
01,00,190702,4.51,48.3,-1.68,-1.68,-.61,-1.68,5,508,-.24,-1.38,-1.37,-.01,.17,.11,-.49,36.1,60.6
01,00,190703,3.18,64.3,-2.68,-2.68,-3.53,-2.68,106,148,-1.2,-1.09,-1.73,-1.65,-.24,-.63,-.5,51.2,77.3
01,00,190704,6.66,58.1,.64,-1.77,1.92,-.9,12,248,.87,-.18,-.33,-1.25,-.31,.14,-.25,46.2,70.1
01,00,190705,8.21,68.3,2.05,2.05,4.45,2.05,130,50,1.93,1.7,.77,-.23,.39,.52,.02,57.4,79.2
01,00,190706,3.13,75.7,1.63,1.63,-.63,1.27,304,0,-.59,1.02,1.19,-.26,-.51,.4,-.19,63,88.2
01,00,190707,5.23,81.2,1.28,1.28,-.56,.6,496,0,.08,-.4,.83,.2,-.63,.07,-.13,69.6,92.8
01,00,190708,3.76,80.5,.83,.83,-.94,-.29,470,0,-.33,-.29,-.6,.22,-.53,.09,-.29,68.4,92.5
01,00,190709,5.98,75.2,1.33,1.33,1.75,.93,295,3,1.15,.7,.51,1.23,-.03,-.29,.05,63.5,86.9
01,00,190710,1.42,63.3,.87,.87,-.98,.04,64,136,-.77,.38,.07,.63,.18,-.57,-.17,49.7,76.9
01,00,190711,6.36,51,1.59,1.59,2.45,1.59,2,445,1.2,.48,.88,.3,.69,-.01,.22,39.2,62.8
01,00,190712,6.58,45.3,1.93,1.93,1.5,1.93,1,627,.73,1.24,.72,.82,1.33,.32,.35,35,55.5
