StateCode Division YearMonth     PCP    TAVG    PDSI    PHDI    ZNDX    PMDI     CDD     HDD    SP01    SP02    SP03    SP06    SP09    SP12    SP24    TMIN    TMAX 
       04       00    190911    4.22    48.3    1.13     1.5    1.93     .72       0     432    1.04     .99    1.05    1.06    -.02    1.45     .77    37.9    58.7 
       04       00    190912    5.53    39.9    1.79    2.12    2.33    1.78       0     652     .88    1.14    1.13    1.22     .56    1.88     .84    31.8      48 
       04       00    191001    3.76    38.8    1.84    2.13     .69    1.98       0     692     .06     .52      .8      .9     .71     .74     .86    30.1    47.5 
       04       00    191002    2.02    42.6    -.39    1.53   -1.17     .83       0     554    -.63    -.44     .08     .44     .46    -.06     .62    32.2    52.9 
       04       00    191003    2.47    52.2    -.74     .98   -1.18    -.23       1     390    -.17    -.65    -.51      .3     .36    -.06     .79    40.3    64.2 
       04       00    191004     .54    57.2   -1.34   -1.34   -2.04   -1.34      14     261   -1.12    -.64    -.99     .09     .18     .04     .78    43.6    70.9 
       04       00    191005     .22    63.9   -1.83   -1.83   -1.87   -1.83      42     150   -1.32    -1.8   -1.02    -.35     .03     .04     .67    48.8    79.1 
       04       00    191006     .07    66.8   -2.34   -2.34   -2.08   -2.34      58     101   -1.05   -1.86   -1.95    -.96    -.04     .03     .66    51.2    82.3 
       04       00    191007     .25      75   -2.44   -2.44   -1.04   -2.44     197       9     .72    -.56   -1.61   -1.31    -.05     .05     .67    59.5    90.6 
       04       00    191008     .05    73.3   -2.54   -2.54   -1.05   -2.54     165      15   -1.23    -.32   -1.05   -1.25    -.42    -.02     .65    56.5      90 
       04       00    191009     .61    67.4    -2.1    -2.1     .54    -1.8      99      50     .72     .23     .33   -1.71    -.94    -.01     .63    52.7    82.1 
       04       00    191010     .79    59.9   -2.19   -2.19    -.93   -2.19      21     160    -.35    -.16    -.36   -1.21   -1.36    -.14     .57    46.5    73.3 
       04       00    191011    2.23    49.8   -2.17   -2.17    -.62   -2.17       0     393       0    -.23    -.13    -.34   -1.09    -.56     .64    38.9    60.7 
       04       00    191012    1.78    45.1   -2.74   -2.74   -2.39   -2.74       0     516    -.84    -.69    -.79    -.77   -1.42   -1.33      .6      35    55.1 
       04       00    191101   10.14      43    2.04    2.04    6.13    2.04       0     564    1.85    1.11     .94     .83     .63    -.11     .33    34.1    51.9 
       04       00    191102       3    40.2    1.83    1.83    -.01    1.76       0     622    -.12    1.35     .84     .65     .57     .05    -.04    30.7    49.6 
       04       00    191103    5.05    49.9    2.43    2.43    2.35    2.43       1     436       1      .5    1.46     .87     .89     .55     .22    39.7      60 
       04       00    191104    1.64    51.9    2.26    2.26     .24    2.26       1     403     .25     .88     .46     .91     .83      .7     .39    40.4    63.3 
       04       00    191105      .6    57.1    2.09    2.09     .21    2.09      10     287    -.27    -.03     .76     .95     .82     .76     .46    43.8    70.4 
